id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1598878032571535361	1598878032571535361	2022-12-03 10:13:23 SE Asia Standard Time	2022-12-03	10:13:23	+0700	1564288747557888000	pemiludamai2024	PemiluDamai2024🇮🇩		Jangan menjadi seperti Suriah perang dimana-mana #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/DM8LzCsrhG	in	[]	[]	['https://pbs.twimg.com/media/FjBbGOEVUAEqTwr.jpg']	0	0	0	['htifpidukunganies', 'aniesdidukungkhilafah', 'aniesnasdemout', 'tenggelamkananiesbaswedan', 'tenggelamkanpartainasdem', 'goodbyenasdemanies', 'aniesdidukungkoruptor', 'aniespendukungkhilafah', 'aniespendukungormasradikal', 'pribumilebihberkualitas']	[]	https://twitter.com/PemiluDamai2024/status/1598878032571535361	False		1	https://pbs.twimg.com/media/FjBbGOEVUAEqTwr.jpg							[]				
1598877602567327745	1598877602567327745	2022-12-03 10:11:40 SE Asia Standard Time	2022-12-03	10:11:40	+0700	77341903	ellazefa	Putri Yang Menyamar		5 arahan Presiden @Jokowi terkait kesiapan pelaksanaan Pemilu Serentak 2024  https://t.co/SkPoRVsg7O	in	[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]	[]	['https://pbs.twimg.com/media/FjBatLcUAAEw2MO.jpg']	0	0	0	[]	[]	https://twitter.com/EllaZefa/status/1598877602567327745	False		1	https://pbs.twimg.com/media/FjBatLcUAAEw2MO.jpg							[]				
1598877555670777857	1598877555670777857	2022-12-03 10:11:29 SE Asia Standard Time	2022-12-03	10:11:29	+0700	1535568415716282368	kpu_kotacimahi	KPU Kota Cimahi		#TemanPemilih, Pengumuman Hasil Seleksi Administrasi Calon Anggota PPK Pemilu Tahun 2024 di Wilayah Kota Cimahi dapat diunduh dari website KPU Kota Cimahi di tautan:  https://t.co/SQoWsLhz1O  Atau Scan QR Code pada slide ke-2.  Check it out..!  #KPUMelayani #PemiluSerentak2024  https://t.co/r8TxUUb5GH	in	[]	['https://kota-cimahi.kpu.go.id/berita/baca/7946/penetapan-hasil-seleksi-administrasi-panitia-pemilihan-kecamatan-untuk-pemilihan-umum-tahun-2024']	['https://pbs.twimg.com/media/FjBaqHlVUAALd7m.jpg', 'https://pbs.twimg.com/media/FjBaqYgUoAAZvCd.jpg']	0	0	0	['temanpemilih', 'kpumelayani', 'pemiluserentak2024']	[]	https://twitter.com/kpu_kotacimahi/status/1598877555670777857	False		1	https://pbs.twimg.com/media/FjBaqHlVUAALd7m.jpg							[]				
1598877098986323969	1598877098986323969	2022-12-03 10:09:40 SE Asia Standard Time	2022-12-03	10:09:40	+0700	1052103744949694464	sorotlombok	Sorot Lombok		Waspada Hoaks Jelang Pemilu, Peneliti IPI : Perkuat Literasi di Masyarakat, Juga Regulasi Pemerintah  https://t.co/xfWNhmmzVI	in	[]	['https://ift.tt/fVkyWqB']	[]	0	0	0	[]	[]	https://twitter.com/SorotLombok/status/1598877098986323969	False		0								[]				
1598877023409426433	1598877023409426433	2022-12-03 10:09:22 SE Asia Standard Time	2022-12-03	10:09:22	+0700	1052190054779473923	bawaslukotabaru	Bawaslu Kabupaten Kotabaru		#SahabatBawaslu, Ketua dan Anggota Panwaslu Kecamatan, Divisi Hukum dan Penyelesaian Sengketa melaksanakan Rapat Koordinasi Penyelesaian Sengketa dengan tema Penyelesaian Sengketa Proses Pemilu Tahun 2024. Tempat di Ballroom Hotel Grand Surya Rabu (30/11/2022).  #BawasluMengawasi  https://t.co/sha3La5vko	in	[]	[]	['https://pbs.twimg.com/media/FjBZ1nwVUAI_iqH.jpg', 'https://pbs.twimg.com/media/FjBZ1nwVQAAeuRt.jpg', 'https://pbs.twimg.com/media/FjBZ1nuUYAA5t96.jpg', 'https://pbs.twimg.com/media/FjBZ1nwVsAAR9Kp.jpg']	0	0	0	['sahabatbawaslu', 'bawaslumengawasi']	[]	https://twitter.com/BawasluKotabaru/status/1598877023409426433	False		1	https://pbs.twimg.com/media/FjBZ1nwVUAI_iqH.jpg							[]				
1598876852504137729	1598555008299307008	2022-12-03 10:08:41 SE Asia Standard Time	2022-12-03	10:08:41	+0700	1534883706418057217	kakoya69	@Kakoya69		@OposisiCerdas Pemilu negara yg urus ga perlu anda repot2 pak	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Kakoya69/status/1598876852504137729	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598876417151840256	1598688841308651520	2022-12-03 10:06:58 SE Asia Standard Time	2022-12-03	10:06:58	+0700	1536157859355824128	zakyarin97	A. Zaky		@FelixSGL1 @Zaarazhar @TxtdariHI Sebenarnya seandainya Hadi Awang tidak aneh-aneh black campaign bilang DAP komunis, islamofobia, bisa jadi sekarang malah pemerintahan koalisi PH-PN. Apalagi dulu sesudah pengumuman hasil Pemilu juga sudah dianjurkan oleh tetua DAP Lim Kit Siang sendiri  https://t.co/Gxl0hO7hnC	in	[]	['https://twitter.com/limkitsiang/status/1594176986804809728?t=RwHyvtTCJIU3kBqSVHL49g&s=19']	[]	2	0	1	[]	[]	https://twitter.com/zakyarin97/status/1598876417151840256	False	https://twitter.com/limkitsiang/status/1594176986804809728?t=RwHyvtTCJIU3kBqSVHL49g&s=19	0								[{'screen_name': 'FelixSGL1', 'name': 'FSG', 'id': '2862109627'}, {'screen_name': 'Zaarazhar', 'name': 'Max Tollenaar', 'id': '329959918'}, {'screen_name': 'TxtdariHI', 'name': 'Si Paling HI', 'id': '1292806214955307010'}]				
1598876328367132675	1598233971447721984	2022-12-03 10:06:37 SE Asia Standard Time	2022-12-03	10:06:37	+0700	873168823	putra_jamparing	Ummar Gattet.. 🇮🇩♥️🇵🇸		@ekountungwidod2 @tvOneNews Habis pemilu pesantren merana lagii	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/putra_jamparing/status/1598876328367132675	False		0								[{'screen_name': 'ekountungwidod2', 'name': 'Demang Ruwet', 'id': '1486967844965613569'}, {'screen_name': 'tvOneNews', 'name': 'tvOnenews', 'id': '55507370'}]				
1598876255444963333	1598233971447721984	2022-12-03 10:06:19 SE Asia Standard Time	2022-12-03	10:06:19	+0700	873168823	putra_jamparing	Ummar Gattet.. 🇮🇩♥️🇵🇸		@ini7indonesia @tvOneNews @niluhdjelantik Mau pemilu deketin pesantren, sdh menang ninggalin pesantren, bekerja buat penyandang dana, pesantren cuma di manfaatkan suaranya doang	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/putra_jamparing/status/1598876255444963333	False		0								[{'screen_name': 'ini7indonesia', 'name': 'Komodo Membalas', 'id': '958520038570389504'}, {'screen_name': 'tvOneNews', 'name': 'tvOnenews', 'id': '55507370'}, {'screen_name': 'niluhdjelantik', 'name': 'NILUH DJELANTIK', 'id': '86898109'}]				
1598876201506181120	1598876201506181120	2022-12-03 10:06:06 SE Asia Standard Time	2022-12-03	10:06:06	+0700	1444662441795674112	penabicara17	penabicara		Presiden Jokowi Tekankan Lima Hal Terkait Pemilu Serentak 2024  https://t.co/caoeHxkuCU	in	[]	['https://www.penabicara.com/nusantara/pr-2065905885/presiden-jokowi-tekankan-lima-hal-terkait-pemilu-serentak-2024']	[]	0	0	0	[]	[]	https://twitter.com/penabicara17/status/1598876201506181120	False		0								[]				
1598876084338298881	1598876084338298881	2022-12-03 10:05:38 SE Asia Standard Time	2022-12-03	10:05:38	+0700	1419906494946967554	axcellianto_29	Axcellianto		Presiden @jokowi menghadiri Rapat Konsolidasi Nasional Kesiapan Pelaksanaan Pemilu Serentak 2024, yang digelar di Ancol Beach City, Jakarta, Jumat (2/12). Dalam acara ini, Jokowi memaparkan lima arahan penting yang harus dilakukan KPU.  https://t.co/8i0HcH1o32	in	[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]	['https://kerjha.com/lima-arahan-jokowi-agar-pemilu-serentak-2024-berjalan-lancar/']	[]	0	0	0	[]	[]	https://twitter.com/axcellianto_29/status/1598876084338298881	False		0								[]				
1598875380710273029	1598539819248156672	2022-12-03 10:02:51 SE Asia Standard Time	2022-12-03	10:02:51	+0700	1184495910924931072	dedisedtiadi	Dedi setiadi		@geloraco Apa urusan dia dengan pemilu?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Dedisedtiadi/status/1598875380710273029	False		0								[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]				
1598874860926951425	1598874860926951425	2022-12-03 10:00:47 SE Asia Standard Time	2022-12-03	10:00:47	+0700	1223653536291938304	willona_007	Wℹ️LL⭕N🅰️ 😷		---- Menteri BUMN Erick Thohir mampu memikat suara generasi milenial &amp; generasi Z di Pemilu 2024. Cara berkomunikasinya ke kaum muda semakin baik  @erickthohir #BangkitBersamaET  https://t.co/t4WSC6mKAp	in	[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}]	[]	['https://pbs.twimg.com/media/FjBYM3facAA1cF7.jpg']	0	3	4	['bangkitbersamaet']	[]	https://twitter.com/willona_007/status/1598874860926951425	False		1	https://pbs.twimg.com/media/FjBYM3facAA1cF7.jpg							[]				
1598874721222766595	1598555008299307008	2022-12-03 10:00:13 SE Asia Standard Time	2022-12-03	10:00:13	+0700	1082641113914126337	alwafi95190246	Alwafialam		@OposisiCerdas Kalimat nya faham aja saya. Pil 2024 bukan perkara mudah.. Akal bulus dalam GORONG2 KUMAT LAGI.  BIAR PEMILU DI TUNDA YA MAU nya si pak Rt	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Alwafi95190246/status/1598874721222766595	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598874675916029954	1598874675916029954	2022-12-03 10:00:03 SE Asia Standard Time	2022-12-03	10:00:03	+0700	1549978922900525057	rakyatasupan	AsupanRakyat		Peringatan Keras! Jokowi Minta Pemilu 2024 Kedepankan Politik Adu Ide, Bukan Adu Domba.  #MySchoolPresidentEP1  Asia  Aceh #pemilu2024 #pilpres  https://t.co/nj49fatHFq	in	[]	[]	[]	0	1	1	['myschoolpresidentep1', 'pemilu2024', 'pilpres']	[]	https://twitter.com/RakyatAsupan/status/1598874675916029954	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598869206304722944/pu/img/sijPF40ogIUV0h2b.jpg							[]				
1598874672619134978	1598874672619134978	2022-12-03 10:00:02 SE Asia Standard Time	2022-12-03	10:00:02	+0700	1564185367368339456	indonesiapintas	PintasIndonesia🇮🇩		Peringatan Keras! Jokowi Minta Pemilu 2024 Kedepankan Politik Adu Ide, Bukan Adu Domba.  #MySchoolPresidentEP1  Asia  Aceh #pemilu2024 #pilpres  https://t.co/fvpNa1SK3T	in	[]	[]	[]	0	1	1	['myschoolpresidentep1', 'pemilu2024', 'pilpres']	[]	https://twitter.com/IndonesiaPintas/status/1598874672619134978	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598869121495863296/pu/img/ZAdmMH1BoXGtAUeG.jpg							[]				
1598874666734592001	1598874666734592001	2022-12-03 10:00:00 SE Asia Standard Time	2022-12-03	10:00:00	+0700	1542755424323407872	teropongfakta	Teropong Fakta		Peringatan Keras! Jokowi Minta Pemilu 2024 Kedepankan Politik Adu Ide, Bukan Adu Domba.  #MySchoolPresidentEP1  Asia  Aceh #pemilu2024 #pilpres  https://t.co/QUGRz9EwSv	in	[]	[]	[]	0	2	2	['myschoolpresidentep1', 'pemilu2024', 'pilpres']	[]	https://twitter.com/teropongfakta/status/1598874666734592001	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598868782755110912/pu/img/ADBv7jS4bdhQns03.jpg							[]				
1598874645243244544	1598874645243244544	2022-12-03 09:59:55 SE Asia Standard Time	2022-12-03	09:59:55	+0700	1455424237523505155	j_mdzaki	mdzaki alfaridzi		Profil dan Biodata Sura dan Sulu, Maskot Pemilu 2024 yang Gambarkan Simbol Proses Pemungutan Suara  https://t.co/nzuqf2Ybo2	in	[]	['https://mediablitar.pikiran-rakyat.com/nasional/pr-325922605/profil-dan-biodata-sura-dan-sulu-maskot-pemilu-2024-yang-gambarkan-simbol-proses-pemungutan-suara']	[]	0	0	0	[]	[]	https://twitter.com/j_mdzaki/status/1598874645243244544	False		0								[]				
1598874342951387140	1598874342951387140	2022-12-03 09:58:43 SE Asia Standard Time	2022-12-03	09:58:43	+0700	1558979258835341312	pahlevi0884	pahlevi		Pan calonkan ganjar - Erick sebagai capres dan cawapres pada pemilu 2024  #BangkitBersamaET  @erickthohir  https://t.co/jG3yADmExe	in	[{'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}]	[]	[]	0	0	0	['bangkitbersamaet']	[]	https://twitter.com/pahlevi0884/status/1598874342951387140	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598874289477804033/pu/img/wsmGg9-Rk8W7U_mg.jpg							[]				
1598874306389643266	1598874306389643266	2022-12-03 09:58:34 SE Asia Standard Time	2022-12-03	09:58:34	+0700	4430940974	beritabuanaco	beritabuana		Semangat KIB Jadikan Pemilu 2024 sebagai Pesta Rakyat Sesuai Harapan Publik  https://t.co/Ij8mtJayVs  https://t.co/CaynJ2r2L5	in	[]	['http://dlvr.it/SdmBzz']	['https://pbs.twimg.com/media/FjBXtVNagAEl7m_.jpg']	0	0	0	[]	[]	https://twitter.com/beritabuanaco/status/1598874306389643266	False		1	https://pbs.twimg.com/media/FjBXtVNagAEl7m_.jpg							[]				
1598874293425016832	1598874293425016832	2022-12-03 09:58:31 SE Asia Standard Time	2022-12-03	09:58:31	+0700	886618968	tttiopi	Tabiy ඞ		Orang pamer begini paling enak dicelup di tinta pemilu nih.  https://t.co/24GPYu37oj	in	[]	[]	['https://pbs.twimg.com/media/FjBXslbaYAEQId6.jpg']	1	0	0	[]	[]	https://twitter.com/tttiopi/status/1598874293425016832	False		1	https://pbs.twimg.com/media/FjBXslbaYAEQId6.jpg							[]				
1598874179683897344	1598874179683897344	2022-12-03 09:58:04 SE Asia Standard Time	2022-12-03	09:58:04	+0700	1556990606559543296	anwarmanik10	Macro Ans		Catet guys! #Pemilu harus di 2024...	in	[]	[]	[]	0	0	0	['pemilu']	[]	https://twitter.com/AnwarManik10/status/1598874179683897344	False	https://twitter.com/setkabgoid/status/1598848979168436225	0								[]				
1598873468669681664	1598873468669681664	2022-12-03 09:55:15 SE Asia Standard Time	2022-12-03	09:55:15	+0700	1104356886474682368	bawaslu_kendal	Bawaslu Kendal		#SahabatBawaslu yuk baca Kamus Kepemiluan, tentang Pelanggaran Pemilu... #BawasluKendal #KawalHakPilih #AyoAwasiBersama #BawasluMengawasi #PemiluSerentak2024  https://t.co/zQrkzbLODj	in	[]	[]	['https://pbs.twimg.com/media/FjBW8JaaUAEg8wn.jpg', 'https://pbs.twimg.com/media/FjBW8WwaEAALm7Z.jpg', 'https://pbs.twimg.com/media/FjBW8jKakAAV8eO.jpg']	0	0	0	['sahabatbawaslu', 'bawaslukendal', 'kawalhakpilih', 'ayoawasibersama', 'bawaslumengawasi', 'pemiluserentak2024']	[]	https://twitter.com/bawaslu_kendal/status/1598873468669681664	False		1	https://pbs.twimg.com/media/FjBW8JaaUAEg8wn.jpg							[]				
1598872985737531393	1598872985737531393	2022-12-03 09:53:20 SE Asia Standard Time	2022-12-03	09:53:20	+0700	1052190054779473923	bawaslukotabaru	Bawaslu Kabupaten Kotabaru		#SahabatBawaslu, Potensi Lokasi Khusus dalam Pengawasan Penyusunan Daftar Pemilih di Lokasi Khusus Pemilu tahun 2024. Koordinator Divisi Pencegahan, Parmas dan Humas Fat Hurrahman Koordinasi dengan Panwaslu Kecamatan Se-Kabupaten Kotabaru melalui Aplikasi Via Zoom Meeting.  https://t.co/68trDa9OK5	in	[]	[]	['https://pbs.twimg.com/media/FjBV_6-VUAASs-b.jpg', 'https://pbs.twimg.com/media/FjBV_6-UYAAcOLD.jpg', 'https://pbs.twimg.com/media/FjBV_69UUAErGnp.jpg']	0	0	0	['sahabatbawaslu']	[]	https://twitter.com/BawasluKotabaru/status/1598872985737531393	False		1	https://pbs.twimg.com/media/FjBV_6-VUAASs-b.jpg							[]				
1598872801309765634	1598872801309765634	2022-12-03 09:52:36 SE Asia Standard Time	2022-12-03	09:52:36	+0700	1104356886474682368	bawaslu_kendal	Bawaslu Kendal		"Rapat Kerja Teknis Gelombang II dengan tema “Persiapan Penyelesaian Sengketa Proses Pemilu padaPemilihan Umum Tahun 2024” #BawasluKendal #KawalHakPilih #AyoAwasiBersama #BawasluMengawasi #PemiluSerentak2024  https://t.co/HMeXBmAhmm"	in	[]	[]	['https://pbs.twimg.com/media/FjBWUlbaUAMG82k.jpg', 'https://pbs.twimg.com/media/FjBWU-LaYAAcIpa.jpg', 'https://pbs.twimg.com/media/FjBWVb2aUAAT50y.jpg']	0	0	0	['bawaslukendal', 'kawalhakpilih', 'ayoawasibersama', 'bawaslumengawasi', 'pemiluserentak2024']	[]	https://twitter.com/bawaslu_kendal/status/1598872801309765634	False		1	https://pbs.twimg.com/media/FjBWUlbaUAMG82k.jpg							[]				
1598872267928150017	1598524093447294977	2022-12-03 09:50:28 SE Asia Standard Time	2022-12-03	09:50:28	+0700	883701411938054144	abdur_rozi	simple plan.		@CNNIndonesia Hehhehe kok ngurusin pemilu sih..  Kan anda presiden pak	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/abdur_rozi/status/1598872267928150017	False		0								[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]				
1598872099523026944	1598524093447294977	2022-12-03 09:49:48 SE Asia Standard Time	2022-12-03	09:49:48	+0700	1591919538610008065	tahu440673892	tahu		@CNNIndonesia yg pertama berucap kami kelompok pemenang, mayoritas jml nya besar siapa ??? akan ajak perang dg minoritas...padahal pemilu sdh berakhir, harusnya bersatu padu membangun negri ini, tdk memecah belah	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/tahu440673892/status/1598872099523026944	False		0								[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]				
1598872023371239424	1598872023371239424	2022-12-03 09:49:30 SE Asia Standard Time	2022-12-03	09:49:30	+0700	1576559606083424256	golkar_news	Golkar News		Hasil kinerja nya yang cemerlang, disebutkan oleh Ujang Komarudin bahwa Koalisi Indonesia Bersatu (KIB) sangat tepat prioritaskan Airlangga Hartarto sebagai Capres pada Pemilu 2024. #PartaiGolkar #Golkarpedia #AirlanggaHartarto #UjangKomarudin #AirlanggaHartarto  https://t.co/VMSmF3O5jP	in	[]	[]	['https://pbs.twimg.com/media/FjBVoWgagAMV0uS.jpg']	0	11	12	['partaigolkar', 'golkarpedia', 'airlanggahartarto', 'ujangkomarudin', 'airlanggahartarto']	[]	https://twitter.com/Golkar_News/status/1598872023371239424	False		1	https://pbs.twimg.com/media/FjBVoWgagAMV0uS.jpg							[]				
1598871984322277377	1598871984322277377	2022-12-03 09:49:21 SE Asia Standard Time	2022-12-03	09:49:21	+0700	181156564	ayijuf	Ayi Jufridar		Merancang kerugian untuk membiayai kampanye pemilu 2024?🧐	in	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/AyiJuf/status/1598871984322277377	False	https://twitter.com/anthonybudiawan/status/1598553672379944960	0								[]				
1598871322079432705	1598871322079432705	2022-12-03 09:46:43 SE Asia Standard Time	2022-12-03	09:46:43	+0700	938039379263553536	bawaslugrobogan	Bawaslu Kab Grobogan		#Repost @bawaslu_RI   #SahabatBawaslu, kapan Pemilu perlu diawasi? 🤔 Coba kita lihat ekspresi Babang Ronaldo aja, ya.    https://t.co/T7kaln53C8  #BawasluMengawasi #AyoAwasiBersama  https://t.co/k50PK70MiJ	in	[{'screen_name': 'bawaslu_ri', 'name': 'bawaslu ri', 'id': '762574790645342208'}]	['https://www.instagram.com/p/ClsIQs4ymqW/?igshid=YWJhMjlhZTc=']	['https://pbs.twimg.com/media/FjBU_YpacAA_yN7.jpg']	0	0	0	['repost', 'sahabatbawaslu', 'bawaslumengawasi', 'ayoawasibersama']	[]	https://twitter.com/BawasluGrobogan/status/1598871322079432705	False		1	https://pbs.twimg.com/media/FjBU_YpacAA_yN7.jpg							[]				
1598871166919544832	1598836461146902528	2022-12-03 09:46:06 SE Asia Standard Time	2022-12-03	09:46:06	+0700	1176118699566092288	suryaps20	🇲🇨ICE🇲🇨		@M45Broo Tidak perlu lagi diadakan pemilu langsung dilantik aja. 🤣🤣🤣	in	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/SURYAPS20/status/1598871166919544832	False		0								[{'screen_name': 'M45Broo', 'name': 'CELOTEH RECEH 🤑', 'id': '1126547830754107392'}]				
1598871140042412032	1598871140042412032	2022-12-03 09:46:00 SE Asia Standard Time	2022-12-03	09:46:00	+0700	1482117484291715072	turwadiwadi	Wadi Turwadi		Pemborosan anggaran!!!kalau pemilu nya jurdil juga dan ga berpihak kesalah satu partai aman!	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/TurwadiWadi/status/1598871140042412032	False	https://twitter.com/OposisiCerdas/status/1598855291856375808	0								[]				
1598870919073566722	1598648174242996224	2022-12-03 09:45:07 SE Asia Standard Time	2022-12-03	09:45:07	+0700	255866913	hariankompas	Harian Kompas		Jelang Pemilu 2024, aparat penegak hukum tidak akan lepas dari tarikan politik. Ada sejumlah faktor yang menimbulkan kekhawatiran, tetapi juga ada peluang mengatasinya.   https://t.co/3b2fdOlZHE  #KompasOutlook2023 #AdadiKompas	in	[]	['https://www.kompas.id/baca/polhuk/2022/11/30/bergulat-dengan-kepentingan-di-tahun-politik?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_polhuk']	[]	1	0	1	['kompasoutlook2023', 'adadikompas']	[]	https://twitter.com/hariankompas/status/1598870919073566722	False		0								[]				
1598870328700469249	1598870328700469249	2022-12-03 09:42:46 SE Asia Standard Time	2022-12-03	09:42:46	+0700	82314858	daiads	daiads wgktg		KPU Luncurkan Maskot Sura-Sulu dan Jingle Pemilu 2024!  https://t.co/SvY3g4awAK	in	[]	['http://dlvr.it/Sdm9zp']	[]	0	0	0	[]	[]	https://twitter.com/daiads/status/1598870328700469249	False		0								[]				
1598869931000762368	1598869931000762368	2022-12-03 09:41:11 SE Asia Standard Time	2022-12-03	09:41:11	+0700	1030778214518423552	bawaslupati	Bawaslu Kabupaten Pati		#REPOST @bawasluri #SahabatBawaslu, yuk kita simak harapan perwakilan perempuan terhadap Pemilu 2024! 😊  #BawasluMengawasi #AyoAwasiBersama  https://t.co/Ozb06A2ZRC	in	[{'screen_name': 'bawasluri', 'name': 'bawaslu ri', 'id': '403199816'}]	[]	[]	0	0	0	['repost', 'sahabatbawaslu', 'bawaslumengawasi', 'ayoawasibersama']	[]	https://twitter.com/bawaslupati/status/1598869931000762368	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598869191196835840/pu/img/v7KyH50kXd-_dWvb.jpg							[]				
1598869260293767170	1598869260293767170	2022-12-03 09:38:31 SE Asia Standard Time	2022-12-03	09:38:31	+0700	1356101820129583112	kpu_polman	KPUPOLEWALIMANDAR		Hai #TemanPemilih Berikut ini adalah jadwal Tes Tertulis Calon Anggota Panitia Pemilihan Kecamatan (PPK) Pemilu tahun 2024.  #KPUMelayani #PemiluSerentak2024  https://t.co/Tv9FHG5d6J	in	[]	[]	['https://pbs.twimg.com/media/FjBTG-OaEAE7AJi.jpg', 'https://pbs.twimg.com/media/FjBTHYsaUAAP3YJ.jpg']	0	0	0	['temanpemilih', 'kpumelayani', 'pemiluserentak2024']	[]	https://twitter.com/KPU_POLMAN/status/1598869260293767170	False		1	https://pbs.twimg.com/media/FjBTG-OaEAE7AJi.jpg							[]				
1598868470627962882	1598855291856375808	2022-12-03 09:35:23 SE Asia Standard Time	2022-12-03	09:35:23	+0700	1486967844965613569	ekountungwidod2	Demang Ruwet		@OposisiCerdas Ini salah satu yg bikin anggaran pemilu jadi bengkak....pemborosan! Apa KPU sudah tidak percaya aparat keamanan ?	in	[]	[]	[]	0	1	1	[]	[]	https://twitter.com/ekountungwidod2/status/1598868470627962882	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598868414373953536	1598868414373953536	2022-12-03 09:35:10 SE Asia Standard Time	2022-12-03	09:35:10	+0700	82314858	daiads	daiads wgktg		Jokowi Beri Arahan KPU Jelang Pemilu: Pastikan Kesiapan Sarana dan Prasarana Logistik Pemilu Detail  https://t.co/LCwZrVKXxX	in	[]	['http://dlvr.it/Sdm9Wq']	[]	0	0	0	[]	[]	https://twitter.com/daiads/status/1598868414373953536	False		0								[]				
1598868414042443776	1598868414042443776	2022-12-03 09:35:10 SE Asia Standard Time	2022-12-03	09:35:10	+0700	2789945252	angelrisandi051	Angel Risandi		AHY akan gigit jari di Pemilu 2024, koalisinya gagal. AHY beban SBY! #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur  https://t.co/M7CjnKc5Bo	in	[]	[]	['https://pbs.twimg.com/media/FjBSWWMWAAEbNzm.png']	0	0	0	['ahypolitikusgagal', 'ahyasalbicara', 'sbymangkrakahyasbun', 'ahygagalditnigagaldipolitik', 'ahygagalnyapres', 'hambalangmangkrak', 'sbyturungunung', 'demokratkoruptor', 'ahybaukencur']	[]	https://twitter.com/AngelRisandi051/status/1598868414042443776	False		1	https://pbs.twimg.com/media/FjBSWWMWAAEbNzm.png							[]				
1598868404123111425	1598868404123111425	2022-12-03 09:35:07 SE Asia Standard Time	2022-12-03	09:35:07	+0700	1030778214518423552	bawaslupati	Bawaslu Kabupaten Pati		#REPOST @bawasluri #SahabatBawaslu, kapan Pemilu perlu diawasi? 🤔 Coba kita lihat ekspresi Babang Ronaldo aja, ya.   #BawasluMengawasi #AyoAwasiBersama  https://t.co/lG2m8e4QKh	in	[{'screen_name': 'bawasluri', 'name': 'bawaslu ri', 'id': '403199816'}]	[]	['https://pbs.twimg.com/media/FjBSVdgaYAApdIh.jpg']	0	0	1	['repost', 'sahabatbawaslu', 'bawaslumengawasi', 'ayoawasibersama']	[]	https://twitter.com/bawaslupati/status/1598868404123111425	False		1	https://pbs.twimg.com/media/FjBSVdgaYAApdIh.jpg							[]				
1598868279266787328	1598868279266787328	2022-12-03 09:34:37 SE Asia Standard Time	2022-12-03	09:34:37	+0700	3058885262	sukoharjos	SukoharJOS		Top story: @kpusukoharjo: '#TemanPemilih KPU Kab. Sukoharjo mengumumkan Hasil Penelitian Administrasi Calon Anggota Panitia Pemilihan Kecamatan (PPK) pada Pemilu 2024. Teman-teman bisa memberikan tanggapan &amp; masukan ter…  https://t.co/eRFWbeEKRP, see more  https://t.co/JmhJs8GQDF	in	[{'screen_name': 'kpusukoharjo', 'name': 'kpu sukoharjo', 'id': '3721066513'}]	['https://tweetedtimes.com/v/23010?s=tnp']	['https://pbs.twimg.com/media/FjAsSuUaEAEgqHZ.jpg']	0	0	0	['temanpemilih']	[]	https://twitter.com/SukoharJOS/status/1598868279266787328	False		1	https://pbs.twimg.com/media/FjAsSuUaEAEgqHZ.jpg							[]				
