username,date,tweet,link
josmurinho,2022-12-03,18 Partai yang lolos perifikasi  sebagai peserta pemilu 2024. Hati hati para pimpinan partai dalam memilih capres yg akan di usung pada pilpres 2024. Jangan sampai terulang yg berijazah palsu jangan terulang yg  jago lief servis. Jangan terulang yg mengumbar janji dengan 0 hasil.  https://t.co/H055F1RZts,https://twitter.com/josmurinho/status/1598970262539862017
m_kamzi,2022-12-03,"@elangbintang14 @jokowi Mau buru buru pemilu rasanya , dengan kejamnya rezim ini, mau buru buru cari pemimpin yang bisa mensejahterakan rakyatnya, bukan memeras nya,",https://twitter.com/m_kamzi/status/1598970217094606848
bdleonanda,2022-12-03,@Ronnie_Rusli Mirip dengan hitung suara pemilu ya Pak.,https://twitter.com/bdleonanda/status/1598970051419602944
arsykanazwa,2022-12-03,"Presiden Jokowi dalam beberapa kesempatan, baik secara implisit maupun eksplisit memberikan dukungan kepada Menteri Pertahanan, Prabowo Subianto pada Pemilihan Umum atau Pemilu 2024.  https://t.co/wpYDpi438b @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",https://twitter.com/ArsykaNazwa/status/1598969835647430656
pedrirachman,2022-12-03,"Presiden Jokowi dalam beberapa kesempatan, baik secara implisit maupun eksplisit memberikan dukungan kepada Menteri Pertahanan, Prabowo Subianto pada Pemilihan Umum atau Pemilu 2024.  https://t.co/yorHtT5dNM @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",https://twitter.com/PedriRachman/status/1598969472659861504
safa_andriana,2022-12-03,@WongAlasRoban Kalo pemilu datang orang gila pun berperan,https://twitter.com/Safa_Andriana/status/1598969411322654720
relramdan,2022-12-03,"Presiden Jokowi dalam beberapa kesempatan, baik secara implisit maupun eksplisit memberikan dukungan kepada Menteri Pertahanan, Prabowo Subianto pada Pemilihan Umum atau Pemilu 2024. Mending Prabowo  https://t.co/CJVgGQzm9W dekade08",https://twitter.com/RElramdan/status/1598968935264948226
fiantorakal,2022-12-03,"Presiden Jokowi dalam beberapa kesempatan, baik secara implisit maupun eksplisit memberikan dukungan kepada Menteri Pertahanan, Prabowo Subianto pada Pemilihan Umum atau Pemilu 2024.  https://t.co/cIPr9kKFOA @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",https://twitter.com/FiantoRakal/status/1598968816914268160
habaaceh_id,2022-12-03, https://t.co/TiA7APWcXZ #HabaNanggroe Panwaslih Aceh Utara Sosialisasi Pengawasan Pemilu di 27 Kecamatan  https://t.co/yOgKzziTxX,https://twitter.com/habaaceh_ID/status/1598968792255954944
hani_incedolla,2022-12-03,Yukkk sepakat... mari kita jadikan Pemilu 2024 menjadi pemilu yg lebih berkwalitas dari pada sebelumnyaa...  https://t.co/cLMDuispJ6,https://twitter.com/Hani_incedolla/status/1598968781358841857
zjusniati,2022-12-03,"Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/JMEZIV2A27 dekade08",https://twitter.com/ZJusniati/status/1598968764934287361
nelayanplus62,2022-12-03,@WongAlasRoban Salah Mbah...yg paling laku saat pemilu 'kardus di gembok' 🚶🚶🚶,https://twitter.com/nelayanplus62/status/1598968681870282752
ivooxid,2022-12-03,Partisipasi Difabel dalam Pemilu Dinilai Sangat Penting  https://t.co/w59hnDJ2Xx,https://twitter.com/ivooxid/status/1598968658704797697
raraalifia7,2022-12-03,"Presiden Jokowi dalam beberapa kesempatan, baik secara implisit maupun eksplisit memberikan dukungan kepada Menteri Pertahanan, Prabowo Subianto pada Pemilihan Umum atau Pemilu 2024. Mending Prabowo  https://t.co/QlfcP1UzBY dekade08",https://twitter.com/RaraAlifia7/status/1598968563800641538
vivacoid,2022-12-03,"Adian PDIP: Rakyat Itu Terhormat, Bukan Objek Jual Beli Suara saat Pemilu  https://t.co/7Ri7whneTT",https://twitter.com/VIVAcoid/status/1598968165194956800
mustakimmuzafie,2022-12-03,"@dien722 @AryBandung @Jchengky1 Ary siapa sih, saya sangat dikenal oleh anak² ITB, dan mereka banyak di NGO. Di gedung SCBD itu banyak anak² IT yang matanya sipit tau saya, tengah menunggu proyek IT untuk sistem pemilu elektronik 2024. Kita 20 T saja dibanding KPU 504 T.",https://twitter.com/MustakimMuzafie/status/1598968052103925760
osa_fatima,2022-12-03,"Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/JGhzJS8DWd dekade08",https://twitter.com/osa_fatima/status/1598967946621042689
wahyu332100,2022-12-03,@mardigu024 Hamparan luas hutan tanah halmahera Terkandung mineral didalamnya Oligarki silau rakus mengurasnya Sebagai modal Pemilu menggerakkan para bonekanya.,https://twitter.com/wahyu332100/status/1598967940585775105
ivooxid,2022-12-03,"Antisipasi Kekerasan di Pemilu 2024, KPU Siapkan Jagat Saksana  https://t.co/CJT4yziXgw",https://twitter.com/ivooxid/status/1598967715058036737
bawaslulampung_,2022-12-03,"Bawaslu Provinsi Lampung menghadiri kegiatan Konsolidasi Pengawasan Tahapan Pemilu di Kabupaten Lampung Tengah Kabupaten/Kota dan Pengawas Ad-Hoc Lampung Tengah, yang diselenggarakan oleh Bawaslu Kabupaten Lampung Tengah. Sabtu, 3 Desember 2022.   https://t.co/WJY3tLom9d  https://t.co/o73S3N34fl",https://twitter.com/BawasluLampung_/status/1598967543343247361
dzulfaqor1402,2022-12-03,"@irdzi29 @03__nakula yaudah gimana kalo pake narasi ; anies sebaiknya langsung diangkat jadi presiden  3 periode , gak usah ada pemilu  kardus bergembok 25t. jokowi mengaku taun depan smakin berat .  https://t.co/JAo6TfPpuJ",https://twitter.com/dzulfaqor1402/status/1598967485642178561
relramdan,2022-12-03,"Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/ypnrmv2MiB dekade08",https://twitter.com/RElramdan/status/1598967424053047297
fiantorakal,2022-12-03,"Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024.  https://t.co/a7G43qO5ZS @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",https://twitter.com/FiantoRakal/status/1598967305652035585
776655992200kys,2022-12-03,"Fikiran itu harus sejalan dengan keadaan zaman (termasuk perkara2 yg sifatnya nyata &amp; akan terjadi di akhirzaman )  dan jangan ky rakyat sebelah... yg bodoh nya ga ketulungan, masih mikir politik &amp; pemilu, padahal masa era nation states sebentar lg akan berakhir. #indonesia islam",https://twitter.com/776655992200KYS/status/1598967276891701249
raraalifia7,2022-12-03,"Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/LwiaQH4Y1S dekade08",https://twitter.com/RaraAlifia7/status/1598967053465288704
pnugroho28,2022-12-03,Lima arahan Presiden @jokowi terkait pelaksanaan Pemilu serentak 2024.  #pilpres2024  https://t.co/dca2q2emhK,https://twitter.com/pnugroho28/status/1598966262486700033
shafigh,2022-12-03,5 Arahan Presiden terkait kesiapan Pelaksanaan Pemilu Serentak 2024  https://t.co/NR290xChe2,https://twitter.com/shafigh/status/1598965934521479174
faktualn,2022-12-03,Simak !!! Pengumuman Hasil Seleksi Administrasi Calon PPK Kota Kendari Pemilu 2024  https://t.co/h6S2eHl7Aw,https://twitter.com/FaktualN/status/1598965237037744128
rambutputihok,2022-12-03,"@RomeoWalker19 @NasDem Mrka pikir mgkin menang Pemilu nanti, hal2 bgni aja dah buat masy tdk simpati, kelakuan mrka yg PKI teriak PKI, Demokrasi kok dilarang, itulah Nasdrun",https://twitter.com/RAMBUTPUTIHOK/status/1598965009480323077
sgrdamai,2022-12-03,"@wantahgdn__ Banyak Tidak Rela Jika Anis Bisa Ikut Nyapres/Di Daftarkan KPU Th 2023,Bukannya Takut Dia Menang Tapi Banyak Yg Takut Pemilu 2024 Akan Chaos Di Tingkat Akar Rumput Krn Politik Identitas, Bangsa Ini Akan Terbelah Lebih Nyata Dibanding Saat Pak Prabowo Bertanding Capres Sebelumnya",https://twitter.com/Sgrdamai/status/1598964631535775744
bawaslulampung_,2022-12-03,"Bawaslu Provinsi Lampung Memberikan Pengarahan pada giat Bawaslu Lampung Hadiri Sosialisasi Pengawasan Penyelenggaraan Pemilu yang diadakan oleh Bawaslu Republik Indonesia, di Kota Metro. Sabtu, 3 Desember 2022.   https://t.co/Ob2ffOr4xu  https://t.co/fdFlqqUgRs",https://twitter.com/BawasluLampung_/status/1598964555618848768
foeraerad,2022-12-03,@msaid_didu Kira2 gimana ya muka dan hati si Dudi kalau 4nis tdk jadi calon plesiden atau yg didukung tdk menang di pemilu 2024.. apakah akan jadi penyakitan bertahun-tahun lagi... Alamakkkk...,https://twitter.com/FoeraeraD/status/1598964347354910720
qshareina,2022-12-03,@CNNIndonesia Pengalaman kardus digembok dan pengumuman situng pemilu tengah malam. Yakan...?,https://twitter.com/Qshareina/status/1598964331550736384
bawasluwonosobo,2022-12-03,Difabel memiliki hak yg setara dalam pemilu.  Selamat Hari Disabilitas 2022  @bawasluri  @bawaslujateng   #BawasluWonosobo  #bawaslu #haridisabilitasinternasional  #difabel #AyoAwasiBersama  https://t.co/doHFeoLtLP,https://twitter.com/BawasluWonosobo/status/1598964296259616770
rizallail99,2022-12-03,Arahan Presiden @jokowi Jelang Pemilu 2024  https://t.co/XEHcbStfZt,https://twitter.com/Rizallail99/status/1598964187824545792
rillmirz,2022-12-03,"Lucu sekali, saya tidak pernah mendaftarkan diri sebagai bagian dari PG tetapi bisa-bisanya dimasukkan dalam daftar anggota partai. Kalau mau sukses pemilu, tolong nggak usah pakai penipuan dan pencurian data orang lain dong 😡😡  #PemiluSerentak2024 #Partaipolitik #KPUMelayani",https://twitter.com/rillmirz/status/1598963925005238272
pasadenasl,2022-12-03,"@JamalBoegis @NasDem @NasDem akan mendulang suara yang akan mendukungya di Pemilu 2024 !, urutan ke 2 mudah2an sudah ditangan !",https://twitter.com/pasadenasl/status/1598963308459347968
dede4nuryana,2022-12-03,@ichynayara Mau pemilu doang chuaks,https://twitter.com/Dede4Nuryana/status/1598963307779862529
sgrdamai,2022-12-03,"@YRadianto Seandainya Nanti 2023 Tidak Ada Partai Yg Mengambil GP, Gimana Nih? Th 2024 Pemilu Yg Benar2 Ketat, Pak Jokowi Naik Sbg Presiden Sangat Fenomenal, Begitu Selesai Menjabat Nuansa Fenomenal Masih Ada Dengan Pemilu Yg Benar2 Keras, Banyak Calon Potensial, Butuh Dana Besar",https://twitter.com/Sgrdamai/status/1598962764516851713
pippolippi22,2022-12-03,"@jokowi jgn sampe pemilu sebelumnya,  ada yg diem aje ke KPU kotak pemilu dibuat dari kardus trus digembok..",https://twitter.com/pippolippi22/status/1598962634279510018
kputoba,2022-12-03,PENGUMUMAN SELEKSI ADMINISTRASI CALON ANGGOTA PPK UNTUK PEMILU TAHUN 2024 Pengumuman dapat dilihat pada link :  https://t.co/hr7jxnqPRM  https://t.co/0GZKozgR5V,https://twitter.com/KpuToba/status/1598962469086826496
tahu440673892,2022-12-03,@geloraco lawan sdh mulai main preman....pertanda partai Nasdem bakal menang di pemilu 2024....Aamiin,https://twitter.com/tahu440673892/status/1598962440330686465
bicaraberitacom,2022-12-03,"Prediksi soal CAT PPK PEMILU 2024, 10 soal beserta Kunci jawaban  https://t.co/nmEfPFO8Ao",https://twitter.com/bicaraberitacom/status/1598962411523948544
ruang_redaksi,2022-12-03,Jokowi Meminta KPU Cermat Gunakan Anggaran Pemilu 2024  https://t.co/e3PLu1assG,https://twitter.com/ruang_redaksi/status/1598961341561290753
kpu_kablutim,2022-12-03,"#TemanPemilih, Berikut ini Jadwal Tes Tertulis (Computer Assisted Test (CAT), Bagi Peserta Calon Anggota Panitia Pemilihan Kecamatan (PPK) Pada Pemilu Tahun 2024.  Klik tautan dibawah ini untuk mendownload  https://t.co/Eu8qH59k6Y  #KPUMelayani #PemiluSerentakTahun2024  https://t.co/nDL8Xg8OGk",https://twitter.com/KPU_kablutim/status/1598961135952494592
54m5u4d1,2022-12-03,"@pengarang_sajak Lawan dalam pemilu, kawan dalam tambang.",https://twitter.com/54m5u4d1/status/1598961071255351296
ismaya87raden,2022-12-03,Halo #sahabatbawaslu panwascam balong kabupaten Ponorogo melakukan tahapan pemilu berupa verifikasi faktual (Vervak) guna pencocokan data partai politik dan anggotanya.   #pemiluserentak2024  #bawasluponorogo  #panwascambalong  #salamawas  https://t.co/zpVZmJa8sI,https://twitter.com/Ismaya87Raden/status/1598960831928365056
msiagia,2022-12-03,@LinaParamitha @CNNIndonesia Kayak bukti kecurangan pemilu 10 truk itu?,https://twitter.com/msiagia/status/1598960749619347458
wongalasroban,2022-12-03,"Tahukah anda , apa komoditas yg paling laku dalam Pemilu ?  https://t.co/mEPSsm8pMR",https://twitter.com/WongAlasRoban/status/1598960555116855296
jennilie12,2022-12-03,@fajarvantano1 @RamliRizal Udah mau masuk tahun pemilu. Suka banyak makhluk aneh2 yg kluar,https://twitter.com/JenniLie12/status/1598959974910025731
yinyang57361939,2022-12-03,@M45Broo Ganjar Pranowo Pemilu 2024.... Anis AHY langsung dilantik.... 😝😝😝,https://twitter.com/YinYang57361939/status/1598959570223009797
amp_stories,2022-12-03,"Kikan Coklat Bocorkan Cerita Dibalik Lagu 'Memilih Untuk Indonesia' Jingle Resmi Pemilu 2024, Berikut Syairnya -  https://t.co/Kgarg2w2gj -  https://t.co/Kgarg2w2gj  https://t.co/ZUI1a8yNAH #Cerita",https://twitter.com/AMP_Stories/status/1598959488094060544
fauzansamsury,2022-12-03,"Tiba2 nyantri pemilu sdh dekat. Piaraannya teriak politik identitas, sendirinya malsu indentitas.",https://twitter.com/fauzansamsury/status/1598959355483025409
jonedi_b_ruskam,2022-12-03,@OposisiCerdas Tolong pikirkan dan siapkan  juga pemilu 2024 jangan sampai banyak korban yang tewas seperti pemilu 2019 yang juga tidak jelas tanggung jawabnya ?!  https://t.co/6Cmu5166H5,https://twitter.com/Jonedi_b_Ruskam/status/1598959291683127297
faktualn,2022-12-03,Pengumuman Hasil Seleksi Administrasi Calon Anggota PPK Pemilu 2024  https://t.co/xfvEC7RlDi,https://twitter.com/FaktualN/status/1598958695660019712
pkskotabinjai,2022-12-03,"""Menyongsong Pemilu 2024, DPW PKS Sumut akan menggelar:  """"Pendidikan Politik - Bedah Dapil BPD XII PKS Sumut"""" Bersama Ketua Dep Pemenangan BP3 DPP @PKSejahtera  Ayo Lebih Baik. Bangun Optimisme,  Binjai-Langkat raih target maksimal di pemilu 2024. @pkslangkat  @ansorysiregar  https://t.co/4GB0S5CtbH""",https://twitter.com/PKSKotaBinjai/status/1598958540970143744
kliksulsel,2022-12-03,"Bawaslu dan Belasan Parpol Bulukumba Gelar Raker Teknis Penyelesaian Sengketa Pemiliu:  https://t.co/upYWwgJnzk,BULUKUMBA- Badan Pengawas Pemilu (Bawaslu) Kabupaten Bulukumba bersama belasan Parpol Bulukumba gelar rapat teknis penyenlenggaraan…  https://t.co/Lf2NhbxjdF",https://twitter.com/KlikSulsel/status/1598958485324312576
kpukampar,2022-12-03,"Konsolidasi Nasional ini diikuti lebih kurang 6.341 orang penyelenggara Pemilu dari seluruh Indonesia. Mulai dari Ketua dan Anggota KPU Provinsi, KPU Kabupaten/kota, Sekretaris, Kabag dan kasubbag di tingkat KPU Provinsi dan Kabupaten/kota se- Indonesia.",https://twitter.com/KPUkampar/status/1598958413559771136
kpukampar,2022-12-03,"peserta yang hadir.  Selain arahan dari Ketua KPU RI, acara juga diisi dengan pemaparan materi tentang arah kebijakan dan program KPU dalam rangka kesiapan pelaksanaan Pemilu Tahun 2024 oleh seluruh Anggota KPU RI secara bergantian.",https://twitter.com/KPUkampar/status/1598958312678371328
kpukampar,2022-12-03,"kompleksitas dan tantangan penyelenggaraan Pemilu Tahun 2024 mendatang.   “seluruh jajaran harus mampu menatakelola lembaga dengan sebaik-baiknya. Karena tahapan banyak yang beririsan. Sehingga kuantitas pekerjaan meningkat dalam waktu yang bersamaan,”ujar Hasyim kepada seluruh",https://twitter.com/KPUkampar/status/1598958309314551808
kpukampar,2022-12-03,"Konsolidasi Nasional yang juga dihadiri langsung oleh Presiden RI, Joko Widodo tersebut bertujuan untuk menyamakan persepsi dan cara pandang lembaga KPU di semua tingkatan dalam menyelenggarakan Pemilu Tahun 2024 mendatang.   “Konsolidasi ini merupakan upaya menyambung rasa dan",https://twitter.com/KPUkampar/status/1598958302419120128
kpukampar,2022-12-03,"KPU Kampar Hadiri Acara Konsolnas KPU Se- Indonesia  KPU Kabupaten Kampar menghadiri acara Konsolidasi Nasional (konsolnas) yang digelar KPU RI dalam rangka kesiapan pelaksanaan Tahapan Pemilu Tahun 2024, di Convention Hall Beach Centre Ancol, Jakarta 1 s.d. 3 Desember 2022.  https://t.co/DHZYrf0PKv",https://twitter.com/KPUkampar/status/1598958300170948609
kpusumedang,2022-12-03,Pengumuman Hasil Penelitian Administrasi Seleksi Calon Anggota PPK Pemilu Tahun 2024 dapat di lihat melalui Website KPU Kabupaten Sumedang.  Informasi Tes Tertulis Seleksi Calon Anggota PPK Pemilu Tahun 2024 dilaksanakan dengan metode  (CAT). Link :  https://t.co/BUtVZ9HWBw  https://t.co/LRYAXL2g5w,https://twitter.com/KPUSumedang/status/1598958289118953472
sampit_id,2022-12-03,Bawaslu Kotim Sebut Kondisi Geografis Jadi Salah Satu Potensi Kerawanan Pemilu  https://t.co/FyisHXVqin,https://twitter.com/Sampit_id/status/1598957807037997057
sumirah652,2022-12-03,@Tita83079013 Mau nyapres tp tak tahu aturan Blm jg dimulai tahapan Pemilu sdh curi start Apa jadinya kl di mimpin Amit2 jgn sampe Wan Ngibul lolos nyapres,https://twitter.com/sumirah652/status/1598957589676822528
megatrusti,2022-12-03,"Ratusan Pendaftar PPK Pemilu 2024 di Cilegon Lulus Administrasi, Masyarakat Diminta Beri Tanggapan  https://t.co/Yhw4fT8xzl",https://twitter.com/MegatrustI/status/1598957135156609028
kip_acehtengah,2022-12-03,Hai #TemanPemilih berikut kami bagikan jadwal ujian tulis per Sesi calon anggota Panitia Pemilihan Kecamatan (PPK) untuk Pemilu Tahun 2024 di Kabupaten Aceh Tengah. . Selengkapnya  https://t.co/BB1vpFrVWb  #KPUMelayani  #PemiluSerentak2024  https://t.co/eVQ3jPFvqw,https://twitter.com/KIP_AcehTengah/status/1598956256387293185
mawarbe72266025,2022-12-03,@detikcom Yang menjabat di pemerintahan jauh dari amanah. Sibuk urusi pemilu n capres yang tidak pada waktu n tempatnya. Bukannya fokus urus persoalan negara n bangsa malah cari panggung sana sini n mengesampingkan tanggung jawabnya. Pemimpin macam apalah kalian itu!  TAK BERGUNA!!,https://twitter.com/mawarbe72266025/status/1598956060681068546
purwakartakpu,2022-12-03,"#TemanPemilih, Berikut kami sampaikan Jadwal seleksi tes tertulis, untuk mengetahui Pengumuman Penetapan Hasil Seleksi Administrasi Calon anggota PPK Pemilu Tahun 2024 bisa dilihat dan unduh di website KPU Kabupaten Purwakarta.  #KPUMelayani #PemiluSerentak2024  https://t.co/hRkzzA46rN",https://twitter.com/purwakartakpu/status/1598956039721742336
jdihkpu_rembang,2022-12-03,"Hai #SobatJDIH Sebelum kalian jadi badan adhoc penyelenggara Pemilu,  yuk kita kenali siapa aja sih badan adhoc penyelenggara pemilu ituu.  Simak penjelasan Minku yaa.  #SobatJDIH #JDIHKPU #PemiluSerentak #kpumelayani #seripemilu  https://t.co/N0DaALwkk7",https://twitter.com/JDIHKPU_REMBANG/status/1598955386438299649
ens53311139,2022-12-03,"Sejak KUP SUARA PEMILU pun sdh nampak jelas, dr bbrp kejadian menyusul lainnya. PDIP yg sbg penampung KOMUNIS dgn mendirikan BPIP nampak betul USAHA nya unt MEMUTAR HALUAN KEDAULATAN NKRI dr Pancasila &amp; UUD45 mengarah kpd KOMUNISME.    https://t.co/BENb7hio4j",https://twitter.com/ENS53311139/status/1598955022104285184
arnisetyarni,2022-12-03,@CNNIndonesia Ya Uda umumin aja dari sekarang. Pemenang pemilu 2024 adalah...  Gitu aja repot  https://t.co/JEFykqjjej,https://twitter.com/ArniSetyarni/status/1598955018501369856
